fotograma,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula_en_su_caso,conf_matricula,mx1,my1,mx2,my2,texto_OCR,texto_VLM
1302,car,0.3471764922142029,10,1199,325,1234,345,,,,,,,,
1302,car,0.3296593129634857,8,1213,325,1242,341,,,,,,,,
1302,car,0.2571708858013153,1,1402,321,1443,358,,,,,,,,
1302,plate,0.8565667867660522,54,679,453,773,477,plate,0.8565667867660522,679,453,773,477,OCR_ERROR,VLM-Simulado
1303,car,0.9261624217033386,13,580,294,1004,548,,,,,,,,
1303,person,0.8476799726486206,19,444,262,524,446,,,,,,,,
1303,car,0.8223286271095276,14,1333,323,1414,380,,,,,,,,
1303,car,0.8150317072868347,5,1098,308,1188,376,,,,,,,,
1303,person,0.7888527512550354,51,359,273,419,443,,,,,,,,
1303,car,0.6933413743972778,25,1284,319,1345,349,,,,,,,,
1303,car,0.6262344121932983,1,1426,321,1510,381,,,,,,,,
1303,car,0.6037810444831848,41,1003,308,1081,342,,,,,,,,
1303,car,0.45479917526245117,1,1404,323,1444,366,,,,,,,,
1303,car,0.4509529173374176,8,1254,319,1278,339,,,,,,,,
1303,car,0.39371344447135925,1,1404,325,1433,369,,,,,,,,
1303,car,0.3191630244255066,10,1198,325,1229,345,,,,,,,,
1303,car,0.305439293384552,8,1214,325,1241,341,,,,,,,,
1303,plate,0.8755731582641602,54,647,461,743,486,plate,0.8755731582641602,647,461,743,486,OCR_ERROR,VLM-Simulado
1304,car,0.9164366126060486,13,543,293,993,559,,,,,,,,
1304,person,0.8475709557533264,19,448,263,525,445,,,,,,,,
1304,car,0.8210986256599426,1,1332,322,1411,379,,,,,,,,
1304,car,0.8193448185920715,5,1097,309,1187,377,,,,,,,,
1304,person,0.7926738858222961,51,361,275,422,443,,,,,,,,
1304,car,0.6825208067893982,25,1290,319,1345,349,,,,,,,,
1304,car,0.6475529670715332,3,1426,321,1511,381,,,,,,,,
1304,car,0.5998262763023376,41,1002,308,1081,342,,,,,,,,
1304,car,0.48262152075767517,3,1402,324,1443,368,,,,,,,,
1304,car,0.46459344029426575,8,1254,319,1278,339,,,,,,,,
1304,car,0.3270565867424011,10,1197,325,1226,345,,,,,,,,
1304,car,0.303142786026001,8,1213,325,1242,341,,,,,,,,
1304,plate,0.8919395804405212,54,610,469,716,494,plate,0.8919395804405212,610,469,716,494,OCR_ERROR,VLM-Simulado
1305,car,0.9159532785415649,13,500,291,980,572,,,,,,,,
1305,person,0.8462504148483276,19,455,263,526,441,,,,,,,,
1305,car,0.8248541355133057,1,1331,322,1410,377,,,,,,,,
1305,car,0.8224514722824097,5,1094,309,1185,377,,,,,,,,
1305,person,0.8148627877235413,51,362,272,423,441,,,,,,,,
1305,car,0.6693025827407837,3,1425,321,1510,381,,,,,,,,
1305,car,0.6659610867500305,25,1295,320,1344,349,,,,,,,,
1305,car,0.6251422762870789,41,1002,309,1081,342,,,,,,,,
1305,car,0.4911060631275177,3,1402,325,1444,367,,,,,,,,
1305,car,0.4356142580509186,8,1254,319,1278,339,,,,,,,,
1305,car,0.32893747091293335,10,1196,325,1224,345,,,,,,,,
1305,car,0.2926413118839264,8,1213,325,1242,341,,,,,,,,
1305,plate,0.850774884223938,54,570,477,678,505,plate,0.850774884223938,570,477,678,505,OCR_ERROR,VLM-Simulado
1306,car,0.9309040307998657,13,453,290,968,588,,,,,,,,
1306,person,0.8284893035888672,51,365,271,423,439,,,,,,,,
1306,person,0.8275230526924133,19,459,262,526,413,,,,,,,,
1306,car,0.8226051926612854,1,1328,322,1407,376,,,,,,,,
1306,car,0.8065979480743408,5,1092,309,1185,379,,,,,,,,
1306,car,0.6743684411048889,3,1425,321,1511,381,,,,,,,,
1306,car,0.632514476776123,25,1286,320,1342,348,,,,,,,,
1306,car,0.6291019916534424,41,1002,309,1081,342,,,,,,,,
1306,car,0.48535117506980896,3,1400,324,1445,366,,,,,,,,
1306,car,0.432974636554718,3,1401,327,1435,366,,,,,,,,
1306,car,0.4134989380836487,8,1255,319,1278,339,,,,,,,,
1306,car,0.3343032896518707,10,1195,325,1221,345,,,,,,,,
1306,car,0.2533741295337677,8,1213,325,1242,341,,,,,,,,
1306,plate,0.887256920337677,54,524,488,639,516,plate,0.887256920337677,524,488,639,516,OCR_ERROR,VLM-Simulado
1307,car,0.937250554561615,13,397,289,955,602,,,,,,,,
1307,person,0.8287070393562317,51,368,274,424,438,,,,,,,,
1307,car,0.803042471408844,1,1328,322,1404,376,,,,,,,,
1307,person,0.7988138794898987,19,463,259,526,393,,,,,,,,
1307,car,0.7927843332290649,5,1090,309,1184,380,,,,,,,,
1307,car,0.6773362755775452,3,1424,321,1511,381,,,,,,,,
1307,car,0.6418933868408203,25,1287,320,1342,348,,,,,,,,
1307,car,0.6108809113502502,41,1002,309,1081,341,,,,,,,,
1307,car,0.48190030455589294,3,1399,324,1444,365,,,,,,,,
1307,car,0.43455690145492554,8,1254,319,1278,339,,,,,,,,
1307,car,0.33997824788093567,10,1197,325,1231,345,,,,,,,,
1307,car,0.2858884036540985,8,1212,325,1241,341,,,,,,,,
1307,plate,0.8660482168197632,17,473,500,594,530,plate,0.8660482168197632,473,500,594,530,OCR_ERROR,VLM-Simulado
1308,car,0.9380439519882202,13,336,288,939,620,,,,,,,,
1308,car,0.8329828381538391,1,1324,322,1402,376,,,,,,,,
1308,person,0.8320752382278442,51,371,272,427,415,,,,,,,,
1308,car,0.8209571838378906,5,1087,309,1184,381,,,,,,,,
1308,car,0.7017225027084351,25,1285,320,1338,348,,,,,,,,
1308,person,0.6839068531990051,19,460,260,524,376,,,,,,,,
1308,car,0.6555757522583008,3,1424,320,1511,381,,,,,,,,
1308,car,0.592435896396637,41,1002,309,1080,341,,,,,,,,
1308,car,0.47424495220184326,3,1395,323,1442,364,,,,,,,,
1308,car,0.44555243849754333,8,1254,319,1278,339,,,,,,,,
1308,car,0.3371278643608093,10,1198,325,1234,345,,,,,,,,
1308,car,0.3176265358924866,8,1211,325,1242,341,,,,,,,,
1308,car,0.26939016580581665,11,1467,321,1512,382,,,,,,,,
1308,car,0.2688997983932495,1,1315,321,1340,353,,,,,,,,
1308,plate,0.9032498002052307,33,414,513,545,545,plate,0.9032498002052307,414,513,545,545,OCR_ERROR,VLM-Simulado
1309,car,0.932880699634552,13,267,287,924,643,,,,,,,,
1309,car,0.8146392107009888,5,1085,308,1183,382,,,,,,,,
1309,person,0.8113531470298767,51,373,272,428,398,,,,,,,,
1309,car,0.8080915212631226,1,1323,321,1398,375,,,,,,,,
1309,car,0.69571852684021,25,1285,320,1337,348,,,,,,,,
1309,car,0.6745319962501526,11,1425,320,1512,381,,,,,,,,
1309,person,0.6550145745277405,19,469,261,518,341,,,,,,,,
1309,car,0.5661129355430603,41,1003,309,1079,341,,,,,,,,
1309,car,0.4447246491909027,8,1254,319,1279,339,,,,,,,,
1309,car,0.4212809205055237,3,1397,324,1441,364,,,,,,,,
1309,car,0.33054566383361816,6,1170,324,1205,348,,,,,,,,
1309,car,0.30498266220092773,6,1213,325,1241,340,,,,,,,,
1309,car,0.2981420159339905,6,1198,326,1227,345,,,,,,,,
1309,plate,0.8923518657684326,55,346,527,484,562,plate,0.8923518657684326,346,527,484,562,OCR_ERROR,VLM-Simulado
1310,car,0.9429624676704407,13,185,284,907,664,,,,,,,,
1310,car,0.8225944638252258,1,1322,321,1396,374,,,,,,,,
1310,car,0.822176456451416,5,1082,308,1182,383,,,,,,,,
1310,person,0.759543776512146,51,377,274,431,373,,,,,,,,
1310,car,0.7202820181846619,8,1284,321,1335,347,,,,,,,,
1310,car,0.6788679957389832,11,1425,320,1513,382,,,,,,,,
1310,car,0.522919774055481,41,1003,309,1076,341,,,,,,,,
1310,car,0.43965691328048706,8,1254,319,1278,339,,,,,,,,
1310,car,0.41378268599510193,3,1394,325,1440,365,,,,,,,,
1310,car,0.33483174443244934,6,1167,316,1204,349,,,,,,,,
1310,person,0.3246297240257263,18,859,296,887,362,,,,,,,,
1310,car,0.31637564301490784,6,1219,325,1242,340,,,,,,,,
1310,car,0.2844166159629822,6,1197,326,1218,346,,,,,,,,
1310,plate,0.842986524105072,49,267,543,413,585,plate,0.842986524105072,267,543,413,585,OCR_ERROR,VLM-Simulado
1311,car,0.9344503879547119,33,94,281,889,692,,,,,,,,
1311,car,0.8177230954170227,1,1321,321,1395,374,,,,,,,,
1311,car,0.7953000068664551,5,1079,308,1181,384,,,,,,,,
1311,car,0.7110714912414551,8,1283,321,1335,348,,,,,,,,
1311,person,0.6928384304046631,18,857,297,886,370,,,,,,,,
1311,car,0.6767083406448364,11,1424,320,1513,382,,,,,,,,
1311,car,0.4965651333332062,41,1004,309,1080,342,,,,,,,,
1311,car,0.43143418431282043,8,1253,319,1278,339,,,,,,,,
1311,car,0.3988085687160492,3,1394,324,1444,364,,,,,,,,
1311,person,0.3717746436595917,51,378,282,422,342,,,,,,,,
1311,car,0.306544691324234,6,1165,318,1200,349,,,,,,,,
1311,car,0.2939799726009369,41,1047,311,1082,342,,,,,,,,
1311,car,0.29076939821243286,8,1222,325,1242,339,,,,,,,,
1311,car,0.28352734446525574,6,1195,325,1218,346,,,,,,,,
1311,plate,0.8988014459609985,36,173,564,334,610,plate,0.8988014459609985,173,564,334,610,OCR_ERROR,VLM-Simulado
1312,car,0.9563561081886292,50,0,278,868,723,,,,,,,,
1312,car,0.8317437171936035,5,1075,308,1181,386,,,,,,,,
1312,car,0.8242172598838806,1,1319,321,1393,373,,,,,,,,
1312,person,0.7726661562919617,18,854,293,885,371,,,,,,,,
1312,car,0.7222395539283752,1,1283,321,1334,348,,,,,,,,
1312,car,0.6910593509674072,3,1424,320,1513,382,,,,,,,,
1312,car,0.49378329515457153,41,1004,309,1059,340,,,,,,,,
1312,car,0.44730207324028015,6,1164,309,1200,349,,,,,,,,
1312,car,0.4345034956932068,1,1253,319,1279,339,,,,,,,,
1312,car,0.40523266792297363,3,1397,324,1443,364,,,,,,,,
1312,car,0.3443973660469055,3,1388,324,1434,363,,,,,,,,
1312,car,0.3250657320022583,6,1195,325,1218,346,,,,,,,,
1312,car,0.30755820870399475,41,1054,312,1085,341,,,,,,,,
1312,person,0.2951204776763916,42,972,293,988,337,,,,,,,,
1312,car,0.2928691506385803,1,1220,324,1242,339,,,,,,,,
1312,plate,0.7955108880996704,38,60,592,238,640,plate,0.7955108880996704,60,592,238,640,OCR_ERROR,VLM-Simulado
1313,car,0.9610549807548523,50,0,276,845,767,,,,,,,,
1313,car,0.8337415456771851,5,1074,308,1180,386,,,,,,,,
1313,car,0.8298737406730652,14,1318,321,1391,372,,,,,,,,
1313,person,0.7582115530967712,18,855,294,883,372,,,,,,,,
1313,car,0.7202433347702026,14,1284,321,1333,348,,,,,,,,
1313,car,0.6881524920463562,11,1424,320,1513,382,,,,,,,,
1313,car,0.4843791425228119,41,1004,309,1058,340,,,,,,,,
1313,car,0.4498436152935028,1,1253,319,1279,339,,,,,,,,
1313,car,0.4152519702911377,3,1392,324,1443,364,,,,,,,,
1313,car,0.3729725778102875,6,1162,310,1199,349,,,,,,,,
1313,person,0.3302960991859436,42,971,292,987,338,,,,,,,,
1313,car,0.31826454401016235,6,1195,325,1218,346,,,,,,,,
1313,car,0.28254541754722595,41,1053,312,1086,341,,,,,,,,
1313,car,0.2822721302509308,1,1219,325,1242,339,,,,,,,,
1314,car,0.9593715667724609,50,0,273,819,821,,,,,,,,
1314,car,0.8522138595581055,5,1071,308,1179,387,,,,,,,,
1314,car,0.8247272968292236,14,1317,321,1388,372,,,,,,,,
1314,person,0.7237297296524048,18,853,296,882,372,,,,,,,,
1314,car,0.7051329016685486,14,1284,321,1333,347,,,,,,,,
1314,car,0.6782233119010925,11,1425,320,1513,382,,,,,,,,
1314,car,0.49181586503982544,41,1004,309,1062,340,,,,,,,,
1314,car,0.4467563331127167,6,1162,309,1199,350,,,,,,,,
1314,car,0.42230409383773804,1,1253,320,1278,339,,,,,,,,
1314,car,0.3991660177707672,3,1395,324,1445,365,,,,,,,,
1314,car,0.32741329073905945,3,1385,325,1437,363,,,,,,,,
1314,person,0.3004927337169647,42,971,293,987,339,,,,,,,,
1314,car,0.2772631049156189,6,1195,324,1217,345,,,,,,,,
1314,car,0.27721360325813293,1,1219,325,1241,339,,,,,,,,
1314,car,0.2713278830051422,41,1052,312,1084,342,,,,,,,,
1315,car,0.9523233771324158,34,0,265,790,895,,,,,,,,
1315,car,0.8291521072387695,5,1068,308,1178,389,,,,,,,,
1315,car,0.820017397403717,14,1315,322,1387,371,,,,,,,,
1315,person,0.7201941609382629,18,853,295,881,372,,,,,,,,
1315,car,0.65885990858078,14,1283,322,1332,347,,,,,,,,
1315,car,0.6558601260185242,11,1425,320,1512,381,,,,,,,,
1315,car,0.5069029927253723,41,1004,309,1071,341,,,,,,,,
1315,car,0.49766799807548523,6,1160,307,1200,351,,,,,,,,
1315,car,0.4681950807571411,1,1254,319,1279,339,,,,,,,,
1315,car,0.3780515491962433,3,1401,328,1440,365,,,,,,,,
1315,car,0.33511409163475037,3,1385,326,1435,362,,,,,,,,
1315,person,0.3145427107810974,42,971,293,987,339,,,,,,,,
1315,car,0.31453046202659607,41,1023,311,1082,342,,,,,,,,
1315,car,0.29946720600128174,1,1215,324,1240,339,,,,,,,,
1315,car,0.2503598630428314,1,1196,324,1217,344,,,,,,,,
1315,plate,0.2842293679714203,5,1102,355,1132,364,plate,0.2842293679714203,1102,355,1132,364,OCR_ERROR,VLM-Simulado
1316,car,0.9614250063896179,34,0,259,758,950,,,,,,,,
1316,car,0.8596978783607483,5,1064,308,1177,390,,,,,,,,
1316,car,0.766170084476471,14,1316,324,1384,370,,,,,,,,
1316,person,0.7170438170433044,18,852,294,880,371,,,,,,,,
1316,car,0.6416712999343872,14,1284,322,1330,347,,,,,,,,
1316,car,0.6100782752037048,11,1425,320,1512,381,,,,,,,,
1316,car,0.540363073348999,41,1004,309,1075,341,,,,,,,,
1316,car,0.5350545048713684,1,1159,308,1200,351,,,,,,,,
1316,car,0.4551428258419037,8,1254,320,1278,339,,,,,,,,
1316,car,0.38131675124168396,3,1401,329,1439,365,,,,,,,,
1316,car,0.3268972933292389,3,1389,326,1437,362,,,,,,,,
1316,car,0.2929084599018097,1,1214,324,1240,340,,,,,,,,
1316,car,0.27935805916786194,1,1196,324,1217,344,,,,,,,,
1316,plate,0.4185525178909302,5,1103,355,1133,364,plate,0.4185525178909302,1103,355,1133,364,OCR_ERROR,VLM-Simulado
1317,car,0.9500271677970886,34,1,260,722,1035,,,,,,,,
1317,car,0.8669857978820801,5,1061,308,1176,391,,,,,,,,
1317,car,0.7944076061248779,14,1313,322,1382,370,,,,,,,,
1317,person,0.6932700276374817,18,850,295,879,372,,,,,,,,
1317,car,0.636390209197998,11,1425,320,1512,381,,,,,,,,
1317,car,0.6075037717819214,8,1283,322,1328,347,,,,,,,,
1317,car,0.5343707203865051,41,1005,309,1076,340,,,,,,,,
1317,car,0.502539336681366,1,1158,307,1199,351,,,,,,,,
1317,car,0.4551423192024231,8,1253,320,1279,339,,,,,,,,
1317,car,0.3864586055278778,3,1402,330,1438,365,,,,,,,,
1317,car,0.37665873765945435,3,1399,324,1443,364,,,,,,,,
1317,car,0.3281727433204651,3,1388,327,1436,362,,,,,,,,
1317,car,0.29840630292892456,6,1216,324,1240,339,,,,,,,,
1317,car,0.26370030641555786,1,1197,324,1217,343,,,,,,,,
1317,plate,0.6571835875511169,5,1096,355,1129,365,plate,0.6571835875511169,1096,355,1129,365,OCR_ERROR,VLM-Simulado
1318,car,0.938414990901947,34,1,257,681,996,,,,,,,,
1318,car,0.8735308647155762,5,1058,308,1175,392,,,,,,,,
1318,car,0.7914480566978455,14,1312,323,1380,369,,,,,,,,
1318,car,0.6487921476364136,8,1283,321,1323,347,,,,,,,,
1318,car,0.6395158171653748,11,1425,320,1512,381,,,,,,,,
1318,person,0.5854057669639587,18,849,295,877,372,,,,,,,,
1318,car,0.5506328344345093,41,1005,309,1074,340,,,,,,,,
1318,car,0.4852897524833679,1,1155,307,1199,350,,,,,,,,
1318,car,0.46992242336273193,6,1253,319,1278,339,,,,,,,,
1318,person,0.4107953906059265,56,351,331,484,467,,,,,,,,
1318,car,0.39797794818878174,3,1400,329,1437,365,,,,,,,,
1318,car,0.37584155797958374,3,1396,324,1443,364,,,,,,,,
1318,car,0.3243614137172699,6,1217,324,1241,339,,,,,,,,
1318,car,0.3126216232776642,1,1196,324,1217,344,,,,,,,,
1318,car,0.3041682243347168,3,1389,330,1435,363,,,,,,,,
1318,car,0.2577245831489563,3,1370,324,1402,361,,,,,,,,
1318,plate,0.33481571078300476,5,1094,356,1126,367,plate,0.33481571078300476,1094,356,1126,367,OCR_ERROR,VLM-Simulado
1319,car,0.958463728427887,34,1,254,634,954,,,,,,,,
1319,car,0.8665995001792908,5,1054,308,1174,392,,,,,,,,
1319,car,0.813772439956665,3,1311,323,1378,369,,,,,,,,
1319,person,0.7565265893936157,18,848,294,875,372,,,,,,,,
1319,car,0.6208450198173523,11,1425,319,1512,381,,,,,,,,
1319,car,0.586872935295105,3,1283,322,1318,346,,,,,,,,
1319,car,0.5467345714569092,41,1006,307,1062,340,,,,,,,,
1319,car,0.5327527523040771,1,1153,306,1201,351,,,,,,,,
1319,person,0.5141001343727112,19,505,266,553,365,,,,,,,,
1319,car,0.502465009689331,3,1253,319,1278,339,,,,,,,,
1319,person,0.44072508811950684,57,0,364,133,523,,,,,,,,
1319,car,0.3579888939857483,11,1402,330,1436,365,,,,,,,,
1319,car,0.3477674126625061,11,1396,324,1442,364,,,,,,,,
1319,car,0.33254003524780273,3,1214,324,1240,340,,,,,,,,
1319,car,0.3097768723964691,1,1197,325,1217,343,,,,,,,,
1319,car,0.307170033454895,11,1389,331,1434,363,,,,,,,,
1319,car,0.296213299036026,8,1281,322,1310,344,,,,,,,,
1319,car,0.2913987338542938,11,1368,325,1401,360,,,,,,,,
1319,person,0.2891347408294678,19,500,271,532,351,,,,,,,,
1320,car,0.9496376514434814,34,1,247,575,955,,,,,,,,
1320,car,0.8660760521888733,5,1052,308,1172,394,,,,,,,,
1320,car,0.7777581214904785,8,1309,323,1375,368,,,,,,,,
1320,person,0.7774692177772522,18,847,293,874,372,,,,,,,,
1320,person,0.776953935623169,19,501,264,557,434,,,,,,,,
1320,car,0.626956045627594,58,1425,320,1512,381,,,,,,,,
1320,car,0.5773873329162598,1,1152,305,1201,351,,,,,,,,
1320,car,0.5697750449180603,41,1005,307,1064,339,,,,,,,,
1320,car,0.5081062316894531,8,1284,323,1316,345,,,,,,,,
1320,car,0.49334850907325745,3,1253,319,1278,339,,,,,,,,
1320,person,0.3732125759124756,20,414,279,459,349,,,,,,,,
1320,car,0.3712138831615448,11,1402,331,1436,365,,,,,,,,
1320,car,0.3533695936203003,3,1214,323,1241,340,,,,,,,,
1320,car,0.34121280908584595,11,1396,324,1443,364,,,,,,,,
1320,car,0.312048077583313,11,1389,326,1437,362,,,,,,,,
1320,car,0.30213403701782227,1,1198,323,1217,342,,,,,,,,
1320,car,0.299468994140625,11,1366,325,1400,358,,,,,,,,
1320,car,0.28777384757995605,8,1281,322,1311,344,,,,,,,,
1320,person,0.25081780552864075,59,151,334,271,455,,,,,,,,
1321,car,0.9438952207565308,34,0,249,514,953,,,,,,,,
1321,car,0.8515411615371704,5,1048,308,1171,395,,,,,,,,
1321,person,0.8059331774711609,20,412,276,464,427,,,,,,,,
1321,person,0.8029614090919495,19,502,264,561,438,,,,,,,,
1321,person,0.7804110646247864,18,846,295,874,373,,,,,,,,
1321,car,0.7758747339248657,8,1308,323,1374,369,,,,,,,,
1321,car,0.6231617331504822,41,1004,307,1061,339,,,,,,,,
1321,car,0.5889637470245361,58,1424,320,1512,381,,,,,,,,
1321,car,0.576865553855896,1,1151,305,1200,352,,,,,,,,
1321,car,0.4493556022644043,8,1365,323,1399,356,,,,,,,,
1321,car,0.4454032778739929,14,1285,322,1314,344,,,,,,,,
1321,car,0.40179505944252014,3,1255,320,1278,338,,,,,,,,
1321,person,0.37316057085990906,57,0,337,177,525,,,,,,,,
1321,car,0.36431431770324707,8,1400,328,1438,364,,,,,,,,
1321,car,0.36005669832229614,8,1394,324,1443,363,,,,,,,,
1321,car,0.28685253858566284,1,1200,323,1227,341,,,,,,,,
1321,car,0.28431007266044617,1,1212,324,1240,339,,,,,,,,
1322,car,0.9224364161491394,4,0,255,430,953,,,,,,,,
1322,car,0.8629814982414246,5,1043,308,1169,396,,,,,,,,
1322,person,0.7932356595993042,18,842,295,874,372,,,,,,,,
1322,person,0.7856102585792542,19,506,264,566,439,,,,,,,,
1322,person,0.7854360938072205,20,413,276,468,433,,,,,,,,
1322,car,0.774728536605835,11,1305,323,1371,367,,,,,,,,
1322,car,0.6369124054908752,41,1005,307,1058,338,,,,,,,,
1322,car,0.6245446801185608,10,1152,305,1200,352,,,,,,,,
1322,car,0.5676054358482361,58,1424,319,1512,381,,,,,,,,
1322,car,0.5042811632156372,8,1363,323,1397,356,,,,,,,,
1322,car,0.4635506868362427,3,1285,322,1315,343,,,,,,,,
1322,car,0.4094981849193573,1,1255,319,1278,338,,,,,,,,
1322,car,0.36114051938056946,8,1402,328,1438,364,,,,,,,,
1322,car,0.35058096051216125,8,1396,323,1443,363,,,,,,,,
1322,car,0.29882755875587463,8,1391,330,1436,362,,,,,,,,
1322,car,0.27382123470306396,6,1200,323,1227,341,,,,,,,,
1322,car,0.2667991816997528,1,1212,324,1239,339,,,,,,,,
1323,car,0.918315589427948,35,0,296,338,1015,,,,,,,,
1323,car,0.8671202659606934,5,1039,308,1168,398,,,,,,,,
1323,person,0.8065261840820312,18,842,296,873,372,,,,,,,,
1323,person,0.8009259700775146,20,417,274,471,432,,,,,,,,
1323,person,0.7796003818511963,19,509,265,567,436,,,,,,,,
1323,car,0.7719743251800537,3,1304,323,1370,367,,,,,,,,
1323,car,0.6253357529640198,41,1004,307,1061,338,,,,,,,,
1323,car,0.5821607708930969,6,1149,305,1201,354,,,,,,,,
1323,car,0.5793516039848328,58,1425,320,1512,381,,,,,,,,
1323,car,0.5037785768508911,3,1361,324,1397,355,,,,,,,,
1323,car,0.40878283977508545,11,1285,322,1312,343,,,,,,,,
1323,car,0.4019003212451935,1,1255,319,1278,338,,,,,,,,
1323,car,0.3778083026409149,3,1390,325,1439,362,,,,,,,,
1323,car,0.3598257899284363,3,1400,328,1439,364,,,,,,,,
1323,car,0.2808744013309479,6,1201,324,1227,341,,,,,,,,
1323,plate,0.39168140292167664,5,1073,366,1113,377,plate,0.39168140292167664,1073,366,1113,377,OCR_ERROR,VLM-Simulado
1324,car,0.8926581740379333,39,0,396,218,1006,,,,,,,,
1324,car,0.8718557357788086,5,1036,308,1165,399,,,,,,,,
1324,person,0.8216919302940369,20,417,275,474,435,,,,,,,,
1324,person,0.8142076730728149,19,508,265,572,437,,,,,,,,
1324,person,0.7964755296707153,18,841,296,871,373,,,,,,,,
1324,car,0.7944898009300232,11,1303,323,1370,366,,,,,,,,
1324,car,0.6261563897132874,41,1004,306,1058,339,,,,,,,,
1324,car,0.5976158976554871,6,1149,304,1198,352,,,,,,,,
1324,car,0.5570316910743713,3,1425,320,1512,381,,,,,,,,
1324,car,0.45947471261024475,8,1359,325,1397,356,,,,,,,,
1324,car,0.42402902245521545,1,1254,319,1278,338,,,,,,,,
1324,car,0.3704602122306824,3,1401,328,1438,364,,,,,,,,
1324,car,0.3591108024120331,3,1395,323,1442,363,,,,,,,,
1324,car,0.3176097869873047,3,1391,330,1436,362,,,,,,,,
1324,car,0.2893565893173218,1,1202,323,1234,341,,,,,,,,
1324,car,0.2794838547706604,8,1301,323,1370,354,,,,,,,,
1324,car,0.25547516345977783,58,1466,322,1512,382,,,,,,,,
1324,car,0.2504771053791046,8,1281,321,1308,341,,,,,,,,
1325,car,0.8756768703460693,5,1032,307,1164,400,,,,,,,,
1325,person,0.8178474307060242,19,508,266,575,437,,,,,,,,
1325,person,0.8017686605453491,18,839,294,870,373,,,,,,,,
1325,person,0.7809920310974121,20,421,276,477,433,,,,,,,,
1325,car,0.7693917155265808,8,1302,323,1367,365,,,,,,,,
1325,car,0.6544473767280579,1,1146,304,1198,353,,,,,,,,
1325,car,0.6233867406845093,41,1004,307,1055,338,,,,,,,,
1325,car,0.5480941534042358,58,1424,319,1512,381,,,,,,,,
1325,car,0.4933437407016754,3,1359,325,1396,355,,,,,,,,
1325,car,0.3830227255821228,3,1390,324,1439,362,,,,,,,,
1325,car,0.3819797933101654,14,1255,319,1279,338,,,,,,,,
1325,car,0.3719971179962158,3,1400,327,1438,364,,,,,,,,
1325,car,0.287186861038208,60,0,555,65,865,,,,,,,,
1325,car,0.2615172863006592,1,1200,323,1225,341,,,,,,,,
1325,car,0.261075496673584,58,1466,322,1512,382,,,,,,,,
1325,plate,0.6220759153366089,5,1070,365,1108,376,plate,0.6220759153366089,1070,365,1108,376,OCR_ERROR,VLM-Simulado
1326,car,0.8771840333938599,5,1027,308,1163,402,,,,,,,,
1326,person,0.8072786331176758,19,511,266,579,437,,,,,,,,
1326,car,0.762004017829895,8,1302,323,1366,365,,,,,,,,
1326,person,0.7617887854576111,18,840,296,868,372,,,,,,,,
1326,person,0.7566038966178894,20,424,276,478,433,,,,,,,,
1326,car,0.6867380142211914,1,1145,304,1198,353,,,,,,,,
1326,car,0.6200012564659119,41,1004,306,1053,339,,,,,,,,
1326,car,0.5669127702713013,3,1425,320,1512,381,,,,,,,,
1326,car,0.5065327882766724,8,1358,325,1396,354,,,,,,,,
1326,car,0.3781457245349884,14,1255,319,1279,338,,,,,,,,
1326,car,0.3753819465637207,8,1390,324,1439,362,,,,,,,,
1326,car,0.37299710512161255,3,1400,327,1439,364,,,,,,,,
1326,car,0.269173800945282,58,1466,322,1512,382,,,,,,,,
1326,car,0.2658024728298187,1,1200,323,1226,341,,,,,,,,
1326,plate,0.6715506315231323,5,1066,365,1103,376,plate,0.6715506315231323,1066,365,1103,376,OCR_ERROR,VLM-Simulado
1327,car,0.875007152557373,5,1023,307,1162,403,,,,,,,,
1327,car,0.8117595314979553,11,1301,322,1365,365,,,,,,,,
1327,person,0.8092953562736511,19,512,266,582,437,,,,,,,,
1327,person,0.7914373874664307,20,427,278,479,434,,,,,,,,
1327,person,0.7634026408195496,18,839,294,868,372,,,,,,,,
1327,car,0.6749652028083801,1,1145,305,1197,354,,,,,,,,
1327,car,0.5865651369094849,3,1425,320,1512,381,,,,,,,,
1327,car,0.576934278011322,41,1004,307,1048,339,,,,,,,,
1327,car,0.4967111051082611,8,1358,325,1396,354,,,,,,,,
1327,car,0.3843317925930023,14,1254,319,1279,338,,,,,,,,
1327,car,0.36429286003112793,8,1390,325,1438,362,,,,,,,,
1327,car,0.3603408634662628,3,1401,328,1437,363,,,,,,,,
1327,car,0.2616421580314636,1,1199,323,1221,341,,,,,,,,
1327,car,0.25590601563453674,1,1217,323,1240,339,,,,,,,,
1327,plate,0.4825679361820221,5,1068,366,1101,376,plate,0.4825679361820221,1068,366,1101,376,OCR_ERROR,VLM-Simulado
1328,car,0.8878555297851562,5,1017,307,1160,405,,,,,,,,
1328,person,0.8218610882759094,19,512,266,585,437,,,,,,,,
1328,car,0.796582818031311,11,1300,322,1362,364,,,,,,,,
1328,person,0.7801547050476074,20,430,276,482,434,,,,,,,,
1328,person,0.7663885951042175,18,837,291,867,371,,,,,,,,
1328,car,0.6505720019340515,6,1144,304,1197,353,,,,,,,,
1328,car,0.577104389667511,3,1425,319,1512,381,,,,,,,,
1328,car,0.5645531415939331,41,1004,306,1053,338,,,,,,,,
1328,car,0.49607762694358826,8,1357,324,1396,355,,,,,,,,
1328,car,0.37134742736816406,1,1255,320,1278,338,,,,,,,,
